wavelength,cool_giant,solar_dwarf,a_star,hot_star
2090.46981779517,6.58189051761171e-17,0.00396082085045989,0.55641928473523,0.387447077204335
2094.51040277427,2.07929456378228e-16,0.0043965761679999,0.545753199520291,0.377977634217615
2098.55879763746,1.27509854766861e-15,0.00523559869434555,0.533135851552977,0.378219712390092
2102.61501748015,2.70801575291797e-15,0.0062294924586058,0.519634567312742,0.38190249924225
2106.67907742694,2.9526341840757e-15,0.00700850704996737,0.513805766253918,0.383355481426391
2110.75099263163,2.10943742952593e-15,0.00761739236203258,0.515113523851864,0.383289969368409
2114.83077827735,1.56832868786172e-15,0.00801970413189888,0.518094632286242,0.38328265699118
2118.91844957655,3.56954597688869e-15,0.0074577971155222,0.524205641702345,0.385026808628845
2123.01402177109,6.36507096008504e-15,0.00657188355691114,0.53176206443554,0.387383275643951
2127.1175101323,1.00713749804641e-14,0.00650369260589117,0.511985544962315,0.383973355921024
2131.22892996102,1.46209775370201e-14,0.00698925368142089,0.471944209804728,0.37637378614538
2135.34829658766,1.66202351349441e-14,0.00761512287607198,0.445269018847697,0.369757068289222
2139.47562537227,1.08624774864967e-14,0.00848518442876064,0.463885018636945,0.367235538255963
2143.61093170458,2.98646157343286e-15,0.0094266637682471,0.494723517781444,0.365800003147316
2147.75423100407,3.45054990400741e-15,0.00962245231569863,0.503990489487908,0.368509645153852
2151.90553872003,7.82958942254496e-15,0.00945556452224384,0.50391620627848,0.373408681322666
2156.0648703316,9.77718042705367e-15,0.00926907366959077,0.498731249566823,0.375102073944127
2160.23224134785,7.76817705888597e-15,0.0090494169835157,0.48524070642993,0.371616892326913
2164.40766730782,5.0673830641267e-15,0.00883038324362908,0.470328493467544,0.367106866074196
2168.59116378059,6.16804355055943e-15,0.00880751895285115,0.465041468008076,0.364747833312693
2172.78274636532,8.29922219600118e-15,0.00884764675134454,0.462503401820493,0.362911528616967
2176.98243069134,7.70539631374626e-15,0.00934044049964514,0.464806011716396,0.359437593521456
2181.19023241818,4.84814630062309e-15,0.0102372970189082,0.47178153862122,0.354628828863347
2185.40616723563,1.20468952079938e-14,0.0110468652736316,0.480618131276408,0.351431673660321
2189.63025086381,5.30843951158195e-14,0.0114142315458115,0.493608195529688,0.354002572930486
2193.86249905324,1.00184368201369e-13,0.0116665553261823,0.507086753856537,0.357735990511528
2198.10292758487,8.38664988613258e-14,0.0114600798757145,0.503874655168184,0.355807960382139
2202.35155227015,4.33852336795428e-14,0.0110454843458846,0.493780901165003,0.351681299403447
2206.60838895109,4.82098791910431e-14,0.0102511629857553,0.479024603797444,0.347390644467601
2210.87345350034,1.071758179376e-13,0.00898591914856581,0.45844425406938,0.342860861967633
2215.14676182121,1.54812665132322e-13,0.00803998810058127,0.439980523553035,0.338035548245269
2219.42832984774,1.00837736766167e-13,0.00895543618768551,0.435546398231042,0.331799993397479
2223.71817354481,3.64213077625037e-14,0.010287485589433,0.43500371811772,0.32565073315348
2228.01630890811,2.18055662513728e-13,0.0118966708838468,0.453603606251955,0.328030869179091
2232.32275196427,5.03897528083464e-13,0.0136479484203613,0.480509250407794,0.334129199357127
2236.6375187709,6.11699868353807e-13,0.0146297256264724,0.486062966156819,0.335912457246113
2240.96062541665,4.86693595271282e-13,0.0146525198517281,0.464628020327595,0.332189644750175
2245.29208802124,5.7986604371417e-13,0.0143513005281972,0.442090443708195,0.327441410325795
2249.63192273558,1.80820078305728e-12,0.0132921582463706,0.432121738760764,0.321671987454526
2253.98014574178,3.115588543305e-12,0.0121007169715714,0.424667441307502,0.31608751213598
2258.33677325324,2.32521327431966e-12,0.0112160454835815,0.422233789950827,0.316933353197912
2262.70182151468,8.60825294470165e-13,0.0104763019804644,0.422319690511502,0.320146758128114
2267.07530680223,1.12392432218532e-12,0.0104390131095395,0.428674551239529,0.322455780216111
2271.45724542348,3.04732553940754e-12,0.0110926702903026,0.441124903315937,0.32388366084801
2275.84765371753,4.11576926570134e-12,0.0120782488694737,0.453168591566606,0.325038439157258
2280.24654805509,2.34789846903259e-12,0.0137673337006295,0.462862550396974,0.325926508128627
2284.65394483848,5.47753944373482e-13,0.0153452971613833,0.470373436505211,0.326262642287743
